timeId,name,affiliateId,count,nameEn
64,Kerameikos-Museum (Athen),50166,6,Kerameikos Museum (Athens)
64,Museo Archeologico Mecenate (Arezzo),224305,6,Museo Archeologico Mecenate (Arezzo)
64,Ägyptisches Museum (Kairo),2139,6,Egyptian Museum (Cairo)
64,"Monumenti, Musei e Gallerie Pontificie — Museo Gregoriano Etrusco (Vatikan)",87628,5,"Monumenti, Musei e Gallerie Pontificie - Gregorian Etruscan Museum (Vatican)"
64,Archäologisches Museum (Delos),42462,5,Archaeological Museum (Delos)
64,Analatos-Maler,257118,5,Analatos Painter
64,Museo Nazionale Etrusco (Chiusi),63534,5,Museo Nazionale Etrusco (Chiusi)
64,Archäologisches Museum (Delphi),5056,5,Archaeological Museum (Delphi)
64,Agora Museum (Athen),48893,5,Agora Museum (Athens)
64,Archäologisches Museum,31796,4,Archaeological Museum
64,Musei Capitolini (Rom),37283,4,Musei Capitolini (Rome)
64,Archäologisches Museum (Thera),20415,4,Archaeological Museum (Thera)
64,"Taharka (Ägypten, König)",107235,3,"Taharqa (Egypt, King)"
64,Archäologisches Museum (Nauplion),55255,3,Archaeological Museum (Nauplion)
64,Archäologisches Museum (Eleusis),50833,3,Archaeological Museum (Eleusis)
64,Archäologisches Museum (Mykonos),55362,3,Archaeological Museum (Mykonos)
64,Archäologisches Museum (Argos),83296,3,Archaeological Museum (Argos)
64,Dipylon-Maler,676315,3,Dipylon Master
64,Württembergisches Landesmuseum — Vorgeschichtliche Sammlung (Stuttgart),143075,3,Old Castle - Prehistoric Collection (Stuttgart)
64,"Thutmosis (Ägypten, König, 3)",66634,2,"Tuthmosis (Egypt, King, 3)"
64,Museum Birkenfeld (Birkenfeld Kreis Birkenfeld),128129,2,Museum Birkenfeld (district Birkenfeld Birkenfeld)
64,Martin von Wagner Museum der Universität (Würzburg),8970,2,Martin Wagner Museum of the University (Würzburg)
64,Kurhessische Hausstiftung — Schloss Fasanerie (Adolfseck (Kreis Fulda)),2607,2,Kurhessische Hausstiftung - Fasanerie (Adolfseck (Kreis Fulda))
64,private Sammlung (Karlsruhe),13729,2,private collection (Karlsruhe)
64,Museo Archeologico Nazionale (Neapel),2079,2,Museo Archeologico Nazionale (Naples)
64,Hirschfeld-Maler,350148,2,Hirschfeld Painter
64,Archäologisches Museum (Thasos),57620,2,Archaeological Museum (Thasos)
64,Historisches Museum der Pfalz mit Weinmuseum (Speyer),44623,2,Historical Museum of the Palatinate with the Wine Museum (Speyer)
64,Liebieghaus (Frankfurt (Main)),4340,2,Liebieghaus (Frankfurt (Main))
64,Museum Folkwang (Essen),2487,2,Museum Folkwang (Essen)
64,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,2,National Museums in Berlin - Prussian Cultural Heritage - Egyptian Museum (Berlin)
64,Mesogeia-Maler,4170,1,Mesogeia Painter
64,private Sammlung (Athen),4171,1,Private Collection (Athens)
64,Philipps-Universität Marburg — Archäologisches Seminar (Marburg),23870,1,Philipps-Universität Marburg - Archaeological Seminar (Marburg)
64,Staatliche Kunstsammlungen Dresden — Skulpturensammlung (Dresden),55566,1,Staatliche Kunstsammlungen Dresden - Sculpture Collection (Dresden)
64,"Ramses (Ägypten, König, 2)",11894,1,"Ramses (Egypt, King, 2)"
64,"Thutmosis (Ägypten, König, 4)",107236,1,"Tuthmosis (Egypt, King, 4)"
64,Musées Royaux d'Art et d'Histoire — Antiquité et classique (Brüssel),134250,1,Royal Museums of Art and History - Antiquité et classique (Brussels)
64,Städtische Kunstsammlungen — Römisches Museum in der Dominikanerkirche (Augsburg),151151,1,Urban art collections - Roman Museum in the Dominican church (Augsburg)
64,Museo Archeologico Regionale (Agrigent),15646,1,Museo Archeologico Regionale (Agrigento)
64,"Amenophis (Ägypten, König, 3)",162573,1,"Amenhotep (Egypt, King, 3)"
64,"Ptolemaios (Ägypten, König, 2, Philadelphos)",167741,1,"Ptolemy (Egypt, King, 2, Philadelphus)"
64,"Ptolemaios (Ägypten, König, 3, Euergetes, 1)",292468,1,"Ptolemy (Egypt, King, 3, Euergetes, 1)"
64,Archäologisches Museum (Bergama),304371,1,Archeological Museum (Bergama)
64,Archäologisches Institut (Tübingen),90670,1,Archaeological Institute (Tübingen)
64,Staatliche Antikensammlungen und Glyptothek? (München),209349,1,State Collection of Antiquities and Glyptothek? (Munich)
64,"Svenshon, Helge Olaf (1954-)",429209,1,"Svenshon, Helge Olaf (1954-)"
64,Archäologisches Institut? (München),125958,1,Archaeological Institute? (Munich)
64,Archäologisches Museum (Thermos),531779,1,Archaeological Museum (Thermos)
64,Archäologisches Museum (Naxos),538891,1,Archaeological Museum (Naxos)
64,Aristonothos,565404,1,Aristonothos
64,"Vandenhoeck & Ruprecht,",4660,1,"Vandenhoeck & Ruprecht,"
64,"Dihle, Albrecht (1923-)",594607,1,"Dihle, Albrecht (1923-)"
64,Archäologisches Museum (Korinth),39968,1,Archaeological Museum (Corinth)
64,unbekannt private Sammlung (Marburg),10566,1,unknown private collection (Marburg)
64,British Museum (London),4541,1,British Museum (London)
64,Museo Egizio (Turin),58484,1,Museo Egizio (Turin)
64,"Ptolemaios (Ägypten, König, 6, Philometor)",212320,1,"Ptolemy (Egypt, King, 6, Philometor)"
64,"Ptolemaios (Ägypten, König, 11, Alexander, 2)",683302,1,"Ptolemy (Egypt, King, 11, Alexander, 2)"
64,"Sabakon (Ägypten, König)",775464,1,"Sabakon (Egypt, King)"
64,Staatliches Museum Ägyptischer Kunst? (München),373750,1,State Museum of Egyptian Art? (Munich)
64,Museo Archeologico Regionale Antonino Salinas (Palermo),35957,1,Regional Archeological Museum Antonio Salinas (Palermo)
64,Archäologisches Nationalmuseum (Athen?),122432,1,National Archaeological Museum (Athens?)
64,private Sammlung (Bonn),14672,1,private collection (Bonn)
64,Archäologisches Museum (Chania),106564,1,Archaeological Museum (Chania)
64,"Musée National du Louvre — Département des Antiquités grecques, étrusques et romaines (Paris)",2216,1,"Musée National du Louvre - Département des Antiquités grecques, étrusques et romaines (Paris)"
64,private Sammlung (Mannheim),9620,1,private collection (Mannheim)
64,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung? (Berlin),7238,1,National Museums in Berlin - Prussian Cultural Heritage - Collection of Classical Antiquities? (Berlin)
64,Akropolis-Museum (Athen),1294,1,Acropolis Museum (Athens)
64,Museum von Ioannina (Ioannina),96456,1,Museum of Ioannina (Ioannina)
64,Musée National du Louvre — Département des Antiquités égyptiennes (Paris),18806,1,Musée National du Louvre - Département des Antiquités Egyptiennes (Paris)
64,Maler von Palermo 1108,1054467,1,Painters of Palermo in 1108
64,Museo Archeologico Comunale (Artimino di Carmignano),1060062,1,Museo Archeologico Comunale (Artimino di Carmignano)
64,Staatliche Eremitage (Sankt Petersburg),65059,1,State Hermitage Museum (St. Petersburg)
64,"Bulba, Mustafa",1075410,1,"Bulba, Mustafa"
64,Greco-Roman Museum (Alexandria),297762,1,Greco-Roman Museum (Alexandria)
64,Tyszkiewicz-Maler,1017576,1,Tyszkiewicz Painter
64,Umweltbundesamt,3490,1,Federal Environment Agency
64,Deutschland / Umweltbundesamt,129341,1,Germany / Federal Environment Agency
64,Ehemaliges Provinzialmuseum — Sammlung Pommerscher Altertümer (Szczecin),166455,1,Former Provincial Museum - Collection Pommerscher Antiquities (Szczecin)
65,Archäologisches Nationalmuseum — Vorgeschichtliche Sammlungen (Athen),45724,100,National Archaeological Museum - Prehistoric collections (Athens)
65,Ägyptisches Museum (Kairo),2139,83,Egyptian Museum (Cairo)
65,"Thutmosis (Ägypten, König, 3)",66634,45,"Tuthmosis (Egypt, King, 3)"
65,Archäologisches Museum (Iraklion),8874,43,Archaeological Museum (Iraklion)
65,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,24,National Museums in Berlin - Prussian Cultural Heritage - Egyptian Museum (Berlin)
65,"Haremhab (Ägypten, König)",51144,18,"Horemheb (Egypt, King)"
65,"Hatschepsut (Ägypten, Königin)",20288,15,"Hatshepsut (Egypt, Queen)"
65,Museo Egizio (Turin),58484,10,Museo Egizio (Turin)
65,"Amenophis (Ägypten, König, 3)",162573,9,"Amenhotep (Egypt, King, 3)"
65,Musée National du Louvre — Département des Antiquités égyptiennes (Paris),18806,9,Musée National du Louvre - Département des Antiquités Egyptiennes (Paris)
65,"Amenophis (Ägypten, König, 1)",524914,8,"Amenhotep (Egypt, King, 1)"
65,"Thutmosis (Ägypten, König, 4)",107236,7,"Tuthmosis (Egypt, King, 4)"
65,Archäologisches Museum (Nauplion),55255,5,Archaeological Museum (Nauplion)
65,"Thutmosis (Ägypten, König, 1)",256303,5,"Tuthmosis (Egypt, King, 1)"
65,"Tutanchamun (Ägypten, König)",292998,5,"Tutankhamun (Egypt, King)"
65,"Ramses (Ägypten, König, 2)",11894,4,"Ramses (Egypt, King, 2)"
65,"Taharka (Ägypten, König)",107235,4,"Taharqa (Egypt, King)"
65,Musée National du Louvre — Département des Antiquités orientales et d'Art d'Islam (Paris),34634,4,Musée National du Louvre - Département des Antiquités orientales et d'Art d'Islam (Paris)
65,Museo Archeologico Regionale (Syrakus),50532,4,Museo Archeologico Regionale (Syracuse)
65,Staatliches Museum Ägyptischer Kunst (München),92174,4,National Museum of Egyptian Art (München)
65,Archäologisches Museum (Chora (Messenien)),149706,3,Archaeological Museum (Chora (Messinia))
65,Museum für Ostasiatische Kunst (Köln),88334,3,Museum of East Asian Art (Cologne)
65,"Amenophis (Ägypten, König, 2)",474055,3,"Amenhotep (Egypt, King, 2)"
65,"Alexander (Makedonien, König, 1, der Große)",800426,3,"Alexander (Macedon, King, 1, the Great)"
65,Papyrusmuseum (Kairo),236643,2,Papyrus Museum (Cairo)
65,Museum Folkwang (Essen),2487,2,Museum Folkwang (Essen)
65,"Ptolemaios (Ägypten, König, 3, Euergetes, 1)",292468,2,"Ptolemy (Egypt, King, 3, Euergetes, 1)"
65,Museo Archeologico (Florenz),25118,2,Museo Archeologico (Florence)
65,Staatliches Museum Ägyptischer Kunst? (München),373750,2,State Museum of Egyptian Art? (Munich)
65,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,2,National Museums in Berlin - Prussian Cultural Heritage - Collection of Classical Antiquities (Berlin)
65,Märkisches Museum (Berlin),32269,2,Märkisches Museum (Berlin)
65,Rijksmuseum van Oudheden (Leiden),5193,2,Rijksmuseum van Oudheden (Leiden)
65,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Vorderasiatisches Museum (Berlin),16402,2,National Museums in Berlin - Prussian Cultural Heritage - Ancient Near East Museum (Berlin)
65,"Nektanebos (Ägypten, König, 1)",360884,2,"Nectanebo (Egypt, King, 1)"
65,"Ramses (Ägypten, König, 2) &amp; Merenptah (Ägypten, König)",206471,1,"Ramses (Egypt, King, 2) & amp; Merenptah (Egypt, King)"
65,"Gebietsmuseum für Heimatkunde, Gomel (Gomel (Weißrussland))",220099,1,"Field Museum of History, Gomel (Gomel (Belarus))"
65,"Thutmosis (Ägypten, König, 2)",239134,1,"Tuthmosis (Egypt, King, 2)"
65,"Ptolemaios (Ägypten, König, 2, Philadelphos)",167741,1,"Ptolemy (Egypt, King, 2, Philadelphus)"
65,Landesamt für vorgeschichtliche Denkmalpflege — Vorgeschichtliche Sammlung (Görlitz),299809,1,State Office for Monument Preservation prehistoric - Prehistoric Collection (Görlitz)
65,Museo Archeologico Nazionale (Cagliari),9936,1,Museo Archeologico Nazionale (Cagliari)
65,Muzeum Archeologiczne (Gdańsk),38676,1,Muzeum Archeologiczne (Gdańsk)
65,Museo Barracco (Rom),22572,1,Museo Barracco (Rome)
65,Römisch-Germanisches Zentralmuseum (Mainz),34371,1,Romano-Germanic Central Museum (Mainz)
65,"Aufsberg, Lala (Fotograf)",537,1,"Aufsberg, Lala (Photographer)"
65,Staatliches Museum Schwerin (Schwerin),25535,1,Staatliche Museum Schwerin (Schwerin)
65,Museo Civico Archeologico? (Bologna),88249,1,Museo Civico Archeologico? (Bologna)
65,"Ptolemaios (Ägypten, König, 6, Philometor)",212320,1,"Ptolemy (Egypt, King, 6, Philometor)"
65,"Ptolemaios (Ägypten, König, 11, Alexander, 2)",683302,1,"Ptolemy (Egypt, King, 11, Alexander, 2)"
65,"Sabakon (Ägypten, König)",775464,1,"Sabakon (Egypt, King)"
65,Kakemkaw,820503,1,Kakemkaw
65,Archäologisches Museum (Thera),20415,1,Archaeological Museum (Thera)
65,"Echnaton (Ägypten, König)",923913,1,"Akhenaten (Egypt, King)"
65,Hatschepsut,937740,1,Hatshepsut
65,Ahmose,970577,1,Ahmose
65,"Ptolemaios (Ägypten, König, 4, Philopator)",379045,1,"Ptolemy (Egypt, King, 4, Philopator)"
65,"Ramses (Ägypten, König, 3)",232454,1,"Ramses (Egypt, King, 3)"
65,"Sethos (Ägypten, König, 1)",329707,1,"Seti (Egypt, King, 1)"
65,"Sesostris (Ägypten, König, 1)",546194,1,"Sesostris (Egypt, King, 1)"
65,"Philippos Arrhidaios (Ägypten, König)",793606,1,"Philippos Arrhidaios (Egypt, King)"
65,"Ramses (Ägypten, König, 1)",1030859,1,"Ramses (Egypt, King, 1)"
65,"Sethos (Ägypten, König, 2)",1030860,1,"Seti (Egypt, King, 2)"
65,Umweltbundesamt,3490,1,Federal Environment Agency
65,Deutschland / Umweltbundesamt,129341,1,Germany / Federal Environment Agency
65,"Hatschepsut (Ägypten, Königin) &amp; Thutmosis (Ägypten, König, 3)",1176767,1,"Hatshepsut (Egypt, Queen) & amp; Tuthmosis (Egypt, King, 3)"
66,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,53,National Museums in Berlin - Prussian Cultural Heritage - Collection of Classical Antiquities (Berlin)
66,"Musée National du Louvre — Département des Antiquités grecques, étrusques et romaines (Paris)",2216,42,"Musée National du Louvre - Département des Antiquités grecques, étrusques et romaines (Paris)"
66,Museo Nazionale di Villa Giulia (Rom),846,26,Museo Nazionale di Villa Giulia (Rome)
66,Liebieghaus (Frankfurt (Main)),4340,26,Liebieghaus (Frankfurt (Main))
66,Staatliche Antikensammlungen und Glyptothek (München),9991,18,State Collection of Antiquities and the Glyptothek (Munich)
66,Museo Archeologico Nazionale dell'Umbria (Perugia),139690,15,Museo Archeologico Nazionale dell'Umbria (Perugia)
66,Museo Archeologico Regionale (Syrakus),50532,13,Museo Archeologico Regionale (Syracuse)
66,Archäologisches Nationalmuseum (Athen),3346,13,National Archaeological Museum (Athens)
66,Museo Archeologico (Florenz),25118,12,Museo Archeologico (Florence)
66,Musei Capitolini (Rom),37283,10,Musei Capitolini (Rome)
66,Ephesus Archaeological Museum (Selçuk),20816,9,Ephesus Archaeological Museum (Selçuk)
66,Archäologisches Museum (Milet),56762,9,Archaeological Museum (Milet)
66,"Monumenti, Musei e Gallerie Pontificie — Museo Gregoriano Etrusco (Vatikan)",87628,7,"Monumenti, Musei e Gallerie Pontificie - Gregorian Etruscan Museum (Vatican)"
66,Museo Archeologico Nazionale (Neapel),2079,7,Museo Archeologico Nazionale (Naples)
66,Archäologisches Museum (Volos),395149,7,Archaeological Museum (Volos)
66,private Sammlung (Karlsruhe),13729,6,private collection (Karlsruhe)
66,Museo Archeologico (Venedig),25934,6,Museo Archeologico (Venice)
66,Römisch-Germanisches Museum (Köln),9823,6,Romano-Germanic Museum (Cologne)
66,Museum Folkwang (Essen),2487,6,Museum Folkwang (Essen)
66,Museo Nazionale Tarquiniese (Tarquinia),39292,5,Museo Nazionale Tarquiniese (Tarquinia)
66,Museo Archeologico Regionale — Gabinetto Numismatico (Syrakus),186308,5,Museo Archeologico Regionale - Gabinetto Numismatico (Syracuse)
66,Universitätsmuseum für Kunst und Kulturgeschichte (Marburg),1416,5,University Museum of Art and Cultural History (Marburg)
66,Palazzo Jatta (Ruvo di Puglia),136722,4,Palazzo Jatta (Ruvo di Puglia)
66,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung? (Berlin),7238,4,National Museums in Berlin - Prussian Cultural Heritage - Collection of Classical Antiquities? (Berlin)
66,"Monumenti, Musei e Gallerie Pontificie — Museo Pio-Clementino (Vatikan)",39533,4,"Monumenti, Musei e Gallerie Pontificie - Museo Pio-Clementino (Vatican)"
66,Archäologisches Museum (Delphi),5056,4,Archaeological Museum (Delphi)
66,Archäologisches Museum (Saloniki),40872,3,Archaeological Museum (Salonika)
66,Galleria degli Uffizi — Sculture Antiche (Florenz),15774,3,Galleria degli Uffizi - Sculture Antiche (Florence)
66,Archäologisches Museum (Lykosura),137342,3,Archaeological Museum (Lycosura)
66,Staatliche Antikensammlungen und Glyptothek — Sammlung Loeb (München),66041,3,State Collection of Antiquities and Glyptotek - Collection Loeb (Munich)
66,private Sammlung,33494,3,private collection
66,Archäologisches Museum (Samothrake),131603,3,Archaeological Museum (Samothrace)
66,"Ptolemaios (Ägypten, König, 12, Neos Dionysos)",212317,3,"Ptolemy (Egypt, King, 12, Neos Dionysos)"
66,"Ptolemaios (Ägypten, König, 6, Philometor)",212320,3,"Ptolemy (Egypt, King, 6, Philometor)"
66,"Ptolemaios (Ägypten, König, 8, Euergetes, 2, Physkon)",212322,3,"Ptolemy (Egypt, King, 8, Euergetes, 2, Physcon)"
66,"Ptolemaios (Ägypten, König, 3, Euergetes, 1)",292468,3,"Ptolemy (Egypt, King, 3, Euergetes, 1)"
66,"Ptolemaios (Ägypten, König, 4, Philopator)",379045,3,"Ptolemy (Egypt, King, 4, Philopator)"
66,"Ptolemaios (Ägypten, König, 7, Neos Philopator)",379046,3,"Ptolemy (Egypt, King, 7, Neos Philopator)"
66,"Ptolemaios (Ägypten, König, 9, Soter, 2, Lathyros)",450521,3,"Ptolemy (Egypt, King, 9, Soter, 2, Lathyros)"
66,"Ptolemaios (Ägypten, König, 5, Epiphanes)",683300,3,"Ptolemy (Egypt, King, 5, Epiphanes)"
66,"Ptolemaios (Ägypten, König, 10, Alexander, 1)",683301,3,"Ptolemy (Egypt, King, 10, Alexander, 1)"
66,"Ptolemaios (Ägypten, König, 11, Alexander, 2)",683302,3,"Ptolemy (Egypt, King, 11, Alexander, 2)"
66,Archäologisches Institut — Sammlung (Tübingen),104707,3,Archaeological Institute - Collection (Tübingen)
66,Museo Etrusco Guaranacci (Volterra),92866,3,Museo Etrusco Guaranacci (Volterra)
66,private Sammlung (Schapbach),101330,3,private collection (Schapbach)
66,Musée Saint-Remi de Reims (Reims),30594,2,Musée Saint-Remi de Reims (Reims)
66,"Vandenhoeck & Ruprecht,",4660,2,"Vandenhoeck & Ruprecht,"
66,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Völkerkunde (Berlin),1824,2,National Museums in Berlin - Prussian Cultural Heritage - the Museum of Ethnology (Berlin)
66,Museu de Terassa? (Tarrasa),449962,2,Museu de Terassa? (Tarrasa)
66,Staatliche Antikensammlungen und Glyptothek? (München),209349,2,State Collection of Antiquities and Glyptothek? (Munich)
66,Museo Nazionale Romano (Rom),40378,2,Museo Nazionale Romano (Rome)
66,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,2,National Museums in Berlin - Prussian Cultural Heritage - Museum of Prehistory and Early History (Berlin)
66,Archäologisches Museum (Thasos),57620,2,Archaeological Museum (Thasos)
66,Staatliche Eremitage (Sankt Petersburg),65059,2,State Hermitage Museum (St. Petersburg)
66,"Müller, Carl Werner (1931-)",96579,1,"Müller, Carl Werner (1931-)"
66,Märkisches Museum (Berlin),32269,1,Märkisches Museum (Berlin)
66,Museo Barracco (Rom),22572,1,Museo Barracco (Rome)
66,Boethos (1),373140,1,Boethos (1)
66,Chairestratos (315ante),403524,1,Chairestratos (315ante)
66,Museum für Kunsthandwerk (Frankfurt (Main)),1848,1,Museum of Arts and Crafts (Frankfurt (Main))
66,Museo Nuovo Capitolino (Rom),209866,1,Museo Capitolino Nuovo (Rome)
66,"Ortaç, Meral (1966-)",454271,1,"Ortaç, Meral (1966-)"
66,Archäologisches Museum (Olympia),37778,1,Archaeological Museum (Olympia)
66,"Berns, Christof (1966-)",532882,1,"Berns, Christof (1966-)"
66,Archäologisches Museum (Kerkyra),321737,1,Archaeological Museum (Kerkyra)
66,"Dihle, Albrecht (1923-)",594607,1,"Dihle, Albrecht (1923-)"
66,private Sammlung (Berlin),5155,1,private collection (Berlin)
66,Archäologisches Museum (Delos),42462,1,Archaeological Museum (Delos)
66,private Sammlung (Basel),32229,1,Private Collection (Basel)
66,British Museum (London),4541,1,British Museum (London)
66,Archäologisches Institut? (München),125958,1,Archaeological Institute? (Munich)
66,Museo Nazionale Romano — Palazzo Massimo alle Terme (Rom),151985,1,Museo Nazionale Romano - Palazzo Massimo alle Terme (Rome)
66,Galerie Uräus (Paris),547995,1,Gallery uraeus (Paris)
66,Römermuseum (Osterburken),738374,1,Roman Museum (Osterburken)
66,Ägyptisches Museum (Kairo),2139,1,Egyptian Museum (Cairo)
66,Archäologisches Museum (Ioannina),1467,1,Archaeological Museum (Ioannina)
66,Ehemaliges Provinzialmuseum — Sammlung Pommerscher Altertümer (Szczecin),166455,1,Former Provincial Museum - Collection Pommerscher Antiquities (Szczecin)
66,Galleria Nazionale d'Arte Antica — Palazzo Corsini (Rom),49122,1,Galleria Nazionale d'Arte Antica - Palazzo Corsini (Rome)
66,"Valadier, Giuseppe",315000,1,"Valadier, Giuseppe"
66,"Pius (Papst, 7)",841133,1,"Pius (Pope, 7)"
66,Archäologisches Museum (Chalkis),366264,1,Archaeological Museum (Chalkis)
66,Museum Megalopolis (Megalopolis),457369,1,Museum Megalopolis (Megalopolis)
66,"Mert, İbrahim Hakan (1966-)",943654,1,"Mert, İbrahim Hakan (1966-)"
66,"Kraft, Gunther (1969-)",968041,1,"Power, Gunther (1969-)"
66,Epigonos,973244,1,Epigonos
66,"Monumenti, Musei e Gallerie Pontificie — Museo Gregoriano Profano (Vatikan)",21416,1,"Monumenti, Musei e Gallerie Pontificie - Museo Gregoriano Profano (Vatican)"
66,Praxiteles,133739,1,Praxiteles
66,Landesmuseum Mainz (Mainz),386,1,Landesmuseum Mainz (Mainz)
66,Museo Archeologico — Sezione Etrusca (Florenz),499210,1,Museo Archeologico - Sezione Etrusca (Florence)
66,"Özen, Soner (1967-)",1006735,1,"Özen, Soner (1967-)"
66,Gosudarstvennyi Istoritscheskij Muzej (Moskau),378800,1,Gosudarstvennyi Istoritscheskij Muzej (Moscow)
66,Lysippos (1),532863,1,Lysippos (1)
66,"Monumenti, Musei e Gallerie Pontificie — Museo Kircheriano (Vatikan)",25275,1,"Monumenti, Musei e Gallerie Pontificie - Museo Kircheriano (Vatican)"
66,Umweltbundesamt,3490,1,Federal Environment Agency
66,Deutschland / Umweltbundesamt,129341,1,Germany / Federal Environment Agency
66,"Monumenti, Musei e Gallerie Pontificie — Museo Chiaramonti (Vatikan)",49592,1,"Monumenti, Musei e Gallerie Pontificie - Museo Chiaramonti (Vatican)"
66,Museo Archeologico Regionale Antonino Salinas (Palermo),35957,1,Regional Archeological Museum Antonio Salinas (Palermo)
66,Nikopolis-Museum (Preveza),105786,1,Nikopolis Museum (Preveza)
66,"Gebietsmuseum für Heimatkunde, Woronesch (Woronesch)",1157129,1,"Field Museum of History, Voronezh (Voronezh)"
66,Museum für Kunst und Gewerbe (Hamburg),18329,1,Museum of Arts and Crafts (Hamburg)
67,Ägyptisches Museum (Kairo),2139,107,Egyptian Museum (Cairo)
67,Archäologisches Museum (Iraklion),8874,44,Archaeological Museum (Iraklion)
67,Muzeum Archeologiczne (Gdańsk),38676,16,Muzeum Archeologiczne (Gdańsk)
67,Textilmuseum (Neumünster),43572,12,Textile Museum (Neumünster)
67,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Museum für Vor- und Frühgeschichte (Berlin),10321,10,National Museums in Berlin - Prussian Cultural Heritage - Museum of Prehistory and Early History (Berlin)
67,Musée National du Louvre — Département des Antiquités égyptiennes (Paris),18806,9,Musée National du Louvre - Département des Antiquités Egyptiennes (Paris)
67,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,8,National Museums in Berlin - Prussian Cultural Heritage - Egyptian Museum (Berlin)
67,Märkisches Museum (Berlin),32269,6,Märkisches Museum (Berlin)
67,"Sesostris (Ägypten, König, 1)",546194,3,"Sesostris (Egypt, King, 1)"
67,"Amenemhet (Ägypten, König, 3)",650627,3,"Amenemhet (Egypt, King, 3)"
67,Ehemaliges Provinzialmuseum — Sammlung Pommerscher Altertümer (Szczecin),166455,3,Former Provincial Museum - Collection Pommerscher Antiquities (Szczecin)
67,Heimatmuseum Hallstatt (Hallstatt),632868,3,Heimatmuseum Hallstatt (Hallstatt)
67,Musée National du Louvre — Département des Antiquités orientales et d'Art d'Islam (Paris),34634,2,Musée National du Louvre - Département des Antiquités orientales et d'Art d'Islam (Paris)
67,Greco-Roman Museum (Alexandria),297762,2,Greco-Roman Museum (Alexandria)
67,"Amenemhet (Ägypten, König, 4)",639022,2,"Amenemhet (Egypt, King, 4)"
67,"Sarenput (?, Gaufürst, 2)",657262,2,"Sarenput (?, Nomarch, 2)"
67,Rijksmuseum van Oudheden (Leiden),5193,2,Rijksmuseum van Oudheden (Leiden)
67,Amenemhêt,83356,1,Amenemhêt
67,Archäologisches Museum (Argos),83296,1,Archaeological Museum (Argos)
67,Hapadjefeg,213076,1,Hapadjefeg
67,Museum Folkwang (Essen),2487,1,Museum Folkwang (Essen)
67,"Amenemhet (Ägypten, König, 2)",356562,1,"Amenemhet (Egypt, King, 2)"
67,"Sarenput (?, Gaufürst, 1)",457863,1,"Sarenput (?, Nomarch, 1)"
67,"Chnumhotep (?, Fürst, 3)",461340,1,"Khnumhotep (?, Prince, 3)"
67,Archäologisches Museum — Sammlung Giamalakis (Iraklion),549347,1,Archaeological Museum - Collection Giamalakis (Iraklion)
67,Muzeum Narodowe (Szczecin),552171,1,Muzeum Narodowe (Szczecin)
67,Archäologisches Nationalmuseum — Vorgeschichtliche Sammlungen (Athen),45724,1,National Archaeological Museum - Prehistoric collections (Athens)
67,Thothotep,632631,1,Thothotep
67,Hessisches Landesmuseum Darmstadt (Darmstadt),14765,1,Hessisches Landesmuseum Darmstadt (Darmstadt)
67,Museum der Stadt Villach (Villach),2528,1,Museum of the City of Villach (Villach)
67,Staatliches Museum Schwerin (Schwerin),25535,1,Staatliche Museum Schwerin (Schwerin)
67,"Sesostris (Ägypten, König, 2)",808792,1,"Sesostris (Egypt, King, 2)"
67,unbekannt (Gedesby),832830,1,unknown (Gedesby)
67,"Sesostris (Ägypten, König, 3)",861283,1,"Sesostris (Egypt, King, 3)"
67,Museo Egizio (Turin),58484,1,Museo Egizio (Turin)
67,Museo Archeologico Regionale (Syrakus),50532,1,Museo Archeologico Regionale (Syracuse)
67,Umweltbundesamt,3490,1,Federal Environment Agency
67,Deutschland / Umweltbundesamt,129341,1,Germany / Federal Environment Agency
67,Heqaib,1125533,1,Heqaib
67,"Ramses (Ägypten, König, 2)",11894,1,"Ramses (Egypt, King, 2)"
68,Ägyptisches Museum (Kairo),2139,101,Egyptian Museum (Cairo)
68,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Ägyptisches Museum (Berlin),12553,16,National Museums in Berlin - Prussian Cultural Heritage - Egyptian Museum (Berlin)
68,Staatliche Museen zu Berlin - Preußischer Kulturbesitz — Antikensammlung (Berlin),4746,14,National Museums in Berlin - Prussian Cultural Heritage - Collection of Classical Antiquities (Berlin)
68,Musée National du Louvre — Département des Antiquités égyptiennes (Paris),18806,10,Musée National du Louvre - Département des Antiquités Egyptiennes (Paris)
