timeId,name,keywordId,count,nameEn
56,Tierfigur,657,33,Animal Representation
56,Tempel,584,33,Temple
56,Sitzfigur,1672,31,Seated figure
56,Gefäß,3966,30,Vessel
56,Zeichenkunst,27,27,Draughtsmanship
56,Grabmal,413,26,Tomb
56,Reliefplastik,378,23,Relief
56,Supraporte,1122,23,Supraporte
56,Zeichnung,28,22,Drawing
56,Druck,51,20,pressure
56,Reiterstatuette,18547,19,Equestrian statuette
56,Altar,1540,18,Altar
56,Druckgrafik,50,18,Printmaking
56,Glasgefäß,1397,18,Glass vessel
56,Schale,896,18,Shell
56,Glaskunst,2815,17,Glass Art
56,Lied,851,17,Song
56,Therme,10881,17,Therme
56,Säule,4855,16,column
56,Fußbodenmosaik,13494,16,Floor mosaic
56,Theater,831,15,Theater
56,Vase,580,15,Vase
56,Wohnhaus,36,15,Residential building
56,Mosaik,2240,14,Mosaic
56,Fries,1010,14,Frieze
56,Amphitheater,7369,13,Amphitheater
56,Waffe,2324,13,Weapon
56,Denkmal,1027,12,Monument
56,Kirche,126,12,Church
56,Schmiedekunst,1393,12,Blacksmithing
56,Stadttor,850,12,Town gate
56,Herme,17515,11,Herme
56,Gebälk,14854,11,Entablature
56,Online-Publikation,178,10,Online publication
56,Rundplastik,361,10,Rundplastik
56,Fibel,9991,9,Primer
56,18. Jahrhundert,15752,9,18th century
56,Kanne,1635,9,Jug
56,Urne,3582,9,Urn
56,vergoldet,1246,9,gilded
56,Triumphbogen,5084,9,Triumphal arch
56,Forum,18381,8,Forum
56,Ausstellung,575,8,Exhibition
56,Medaillon,616,8,Locket
56,Torso,7536,8,Torso
56,Gruppe (2-figurig),268,8,Group (2-figurig)
56,Lichthäuschen,27803,8,Light house
56,"Landwirtschaft, Forstwirtschaft, Sport, Freizeit, Wohnen",410,8,"Agriculture, forestry, sport, leisure, housing"
56,Becher,3228,8,Mug
56,Heiligtum,2373,8,Shrine
56,Villa,1565,8,Villa
56,Maske,2429,8,Mask
56,Kleinskulptur,1271,8,Small Sculpture
56,oval,3327,8,oval
56,Folge,4738,8,Episode
56,Brücke,108,8,Bridge
56,Aquädukt,14893,7,Aqueduct
56,Marktplatz,2463,7,Marketplace
56,Flasche,2499,7,Bottle
56,Beschlag,3348,7,Fitting
56,Denkmalskulptur,412,7,Memorial Sculpture
56,Lampe,10707,7,Lamp
56,Tierkopf,18452,7,Animal Head
57,Skulptur,15,435,Sculpture
57,Kunstgewerbe,6,419,Arts and Crafts
57,Freskomalerei,95,361,Fresco
57,Fotos,4,275,Photos
57,Wandmalerei,111,206,Mural
57,Architektur,10,195,Architecture
57,Grabskulptur,172,183,Grave sculpture
57,Deckenmalerei,94,159,Deckenmalerei
57,Deckenbild,93,153,Ceiling picture
57,Bild,24,136,image
57,Ortskatalog zur Kunst und Architektur,66,136,Town List for Art and Architecture
57,Sarkophag,1014,133,Sarcophagus
57,Malerei,132,133,Painting
57,Tafelmalerei,23,130,Tafelmalerei
57,Relief,73,119,Relief
57,Wandbild,145,113,Mural
57,Schellackplatte,67,107,Gramophone records
57,Bildfeld,110,100,Field
57,Wohnen,174,86,Habitation
57,Oper,68,82,Opera
57,Innendekoration,798,77,Interior Decoration
57,Tapete,578,73,Wallpaper
57,Fotografie,1,65,Photography
57,Mosaikkunst,814,64,Mosaic Art
57,Statuette,622,54,Statuette
57,Wanddekoration,870,52,Wall Decoration
57,bemalt (polychrom),3148,50,painted (polychrome)
57,Monografie,21,50,Monograph
57,Bauskulptur,153,49,Building sculpture
57,Büste,571,49,Bust
57,Foto,2,47,Photo
57,Kopf,757,46,Head
57,Statue,16,40,Statue
57,Tierfigur,657,35,Animal Representation
57,Fußbodenmosaik,13494,35,Floor mosaic
57,Glaskunst,2815,35,Glass Art
57,Grabmal,413,28,Tomb
57,Sitzfigur,1672,27,Seated figure
57,Keramik,267,26,Ceramics
57,Supraporte,1122,23,Supraporte
57,Zeichenkunst,27,22,Draughtsmanship
57,Druck,51,19,pressure
57,Grabstein,239,19,Grave stone
57,Schale,896,19,Shell
57,Druckgrafik,50,18,Printmaking
57,Glasgefäß,1397,18,Glass vessel
57,Zeichnung,28,18,Drawing
57,Mosaik,2240,17,Mosaic
57,Kapitell,353,17,Capital
57,Reliefplastik,378,17,Relief
57,Lied,851,17,Song
57,Reiterstatuette,18547,16,Equestrian statuette
57,Gefäß,3966,15,Vessel
57,Stadttor,850,15,Town gate
57,Kanne,1635,15,Jug
57,Fingerring,2816,14,Finger Ring
57,Becher,3228,13,Mug
57,Wohnhaus,36,13,Residential building
57,Flasche,2499,13,Bottle
57,Waffe,2324,13,Weapon
57,Vase,580,12,Vase
57,Freiskulptur,1035,11,Free sculpture
57,Online-Publikation,178,10,Online publication
57,Medaillon,616,10,Locket
57,Schmiedekunst,1393,10,Blacksmithing
57,Basis,9506,10,Base
57,Theater,831,10,Theater
57,Altar,1540,10,Altar
57,Goldschmiedekunst,452,10,Goldsmithery
57,18. Jahrhundert,15752,9,18th century
57,Triumphbogen,5084,9,Triumphal arch
57,Straße,114,9,road
57,vergoldet,1246,9,gilded
57,Gruppe (2-figurig),268,9,Group (2-figurig)
57,Lampe,10707,9,Lamp
57,Ausstellung,575,8,Exhibition
57,Aquädukt,14893,8,Aqueduct
57,"Landwirtschaft, Forstwirtschaft, Sport, Freizeit, Wohnen",410,8,"Agriculture, forestry, sport, leisure, housing"
57,Stele,7533,8,Stele
57,Kastell,1338,8,Fort
57,oval,3327,8,oval
57,Folge,4738,8,Episode
57,Fibel,9991,7,Primer
57,Sarkophagdeckel,4576,7,Sarcophagus lid
57,Ohranhänger,4010,7,The ear tag
57,Urne,3582,7,Urn
57,Säule,4855,7,column
57,Therme,10881,7,Therme
57,Armreif,16990,7,Bangle
57,Figur,48,6,Figure
57,Heiligtum,2373,6,Shrine
57,Tempel,584,6,Temple
57,Anhänger,2120,6,Trailer
57,Kunst,421,6,Art
57,Kunsthandwerk,417,6,Crafts
57,Band,179,6,Tape
57,"Wohnen, Landwirtschaft, Forstwirtschaft, Sport, Freizeit",80090,6,"Residential, agriculture, forestry, sport, leisure"
57,"Industrie, Technik, Handwerk, Wohnen",8187,6,"Industry, technology, crafts, housing"
57,Amphitheater,7369,6,Amphitheater
57,"Landwirtschaft, Forstwirtschaft, Wohnen",2332,6,"Agriculture, forestry, housing"
58,Kunstgewerbe,6,548,Arts and Crafts
58,Skulptur,15,545,Sculpture
58,Freskomalerei,95,361,Fresco
58,Fotos,4,291,Photos
58,Architektur,10,255,Architecture
58,Wandmalerei,111,218,Mural
58,Relief,73,197,Relief
58,Bild,24,171,image
58,Deckenmalerei,94,161,Deckenmalerei
58,Deckenbild,93,155,Ceiling picture
58,Grabskulptur,172,142,Grave sculpture
58,Mosaikkunst,814,140,Mosaic Art
58,Ortskatalog zur Kunst und Architektur,66,139,Town List for Art and Architecture
58,Malerei,132,132,Painting
58,Tafelmalerei,23,131,Tafelmalerei
58,Wandbild,145,119,Mural
58,Sarkophag,1014,113,Sarcophagus
58,Schellackplatte,67,107,Gramophone records
58,Bildfeld,110,104,Field
58,Wohnen,174,86,Habitation
58,Statue,16,84,Statue
58,Oper,68,82,Opera
58,Innendekoration,798,80,Interior Decoration
58,Tapete,578,73,Wallpaper
58,Fotografie,1,67,Photography
58,Bauskulptur,153,65,Building sculpture
58,Foto,2,60,Photo
58,Kopf,757,54,Head
58,Wanddekoration,870,53,Wall Decoration
58,Monografie,21,51,Monograph
58,bemalt (polychrom),3148,50,painted (polychrome)
58,Grabstein,239,46,Grave stone
58,Grabmal,413,42,Tomb
58,Statuette,622,40,Statuette
58,Fußbodenmosaik,13494,40,Floor mosaic
58,Buchmalerei,85,40,Book illumination
58,Glaskunst,2815,40,Glass Art
58,Mosaik,2240,39,Mosaic
58,Miniatur,224,39,Miniature
58,Keramik,267,37,Ceramics
58,Reliefplastik,378,35,Relief
58,Kapitell,353,33,Capital
58,Gefäß,3966,26,Vessel
58,Supraporte,1122,23,Supraporte
58,Kanne,1635,22,Jug
58,Zeichenkunst,27,22,Draughtsmanship
58,Schale,896,22,Shell
58,Becher,3228,22,Mug
58,Kirche,126,21,Church
58,Tempel,584,20,Temple
58,Druck,51,19,pressure
58,Altar,1540,19,Altar
58,Glasgefäß,1397,19,Glass vessel
58,Tierfigur,657,19,Animal Representation
58,Büste,571,19,Bust
58,Druckgrafik,50,18,Printmaking
58,Kleinskulptur,1271,18,Small Sculpture
58,Zeichnung,28,18,Drawing
58,Lied,851,17,Song
58,Fibel,9991,16,Primer
58,Vase,580,16,Vase
58,Torso,7536,14,Torso
58,Stele,7533,14,Stele
58,Flasche,2499,14,Bottle
58,Waffe,2324,13,Weapon
58,Fußboden,7749,12,Floor
58,Rundplastik,361,12,Rundplastik
58,Fingerring,2816,12,Finger Ring
58,Armreif,16990,12,Bangle
58,Brücke,108,12,Bridge
58,Dom,1269,11,Cathedral
58,Kette,9144,11,Chain
58,Schmiedekunst,1393,11,Blacksmithing
58,Fries,1010,11,Frieze
58,Online-Publikation,178,10,Online publication
58,Gürtelschnalle,5301,10,belt buckle
58,Säule,4855,10,column
58,Sitzfigur,1672,10,Seated figure
58,Inschrifttafel,4662,10,Inscription panel
58,Theater,831,9,Theater
58,18. Jahrhundert,15752,9,18th century
58,Inschrift,1800,9,Inscription
58,Therme,10881,9,Therme
58,vergoldet,1246,9,gilded
58,Basilika (römisch),16994,9,Basilica (Roman)
58,Stadttor,850,9,Town gate
58,Ausstellung,575,8,Exhibition
58,Geschichte,184,8,story
58,"Landwirtschaft, Forstwirtschaft, Sport, Freizeit, Wohnen",410,8,"Agriculture, forestry, sport, leisure, housing"
58,Triumphbogen,5084,8,Triumphal arch
58,Ohranhänger,4010,8,The ear tag
58,Krater,6449,8,Crater
58,oval,3327,8,oval
58,Folge,4738,8,Episode
58,Gürtelbeschlag,12888,8,Belt fitting
58,Maske,2429,8,Mask
58,Freiskulptur,1035,8,Free sculpture
58,Tholos,24311,7,Tholos
58,Gewölbemosaik,9353,7,Vaulted mosaic
58,Medaillon,616,7,Locket
59,Skulptur,15,640,Sculpture
59,Keramik,267,400,Ceramics
59,Statue,16,224,Statue
59,Kunstgewerbe,6,212,Arts and Crafts
59,Relief,73,205,Relief
59,Architektur,10,192,Architecture
59,Feinkeramik,2627,158,Fine ceramics
59,Rundplastik,361,132,Rundplastik
59,Bauskulptur,153,131,Building sculpture
59,Statuette,622,114,Statuette
59,Amphora,5115,114,Amphora
59,Freiskulptur,1035,109,Free sculpture
59,Grabskulptur,172,76,Grave sculpture
59,Schale,896,73,Shell
59,Vasenmalerei,1656,64,Vasenmalerei
59,Kopf,757,61,Head
59,Sarkophag,1014,60,Sarcophagus
59,Bild,24,54,image
59,Tempel,584,45,Temple
59,Kore,13596,43,Kore
59,Reliefplastik,378,43,Relief
59,Grabmal,413,40,Tomb
59,Gruppe,1831,37,Group
59,Mosaikkunst,814,35,Mosaic Art
59,Kleinskulptur,1271,32,Small Sculpture
59,Wandmalerei,111,30,Mural
59,Kapitell,353,27,Capital
59,Hydria,14713,26,Hydria
59,Krater,6449,26,Crater
59,Giebelskulptur,658,24,Pediment sculpture
59,Tierfigur,657,22,Animal Representation
59,Metope,11319,22,Metope
59,Fingerring,2816,21,Finger Ring
59,Kanne,1635,21,Jug
59,Torso,7536,20,Torso
59,Urne,3582,19,Urn
59,Sitzfigur,1672,19,Seated figure
59,Wandbild,145,18,Mural
59,Vase,580,18,Vase
59,Stele,7533,17,Stele
59,Lekythos,2628,17,Lekythos
59,Mosaik,2240,16,Mosaic
59,Schmiedekunst,1393,16,Blacksmithing
59,Gefäß,3966,15,Vessel
59,Stirnziegel,27495,15,Antefix
59,Skyphos,42310,15,Skyphos
59,Armreif,16990,15,Bangle
59,Altar,1540,14,Altar
59,Büste,571,14,Bust
59,Fries,1010,14,Frieze
59,Pyxis,1959,14,Pyxis
59,Grabstein,239,13,Grave stone
59,Ohranhänger,4010,12,The ear tag
59,Münze,331,11,Coin
59,Wasserspeier,10810,11,Gargoyle
59,Brücke,108,11,Bridge
59,Kette,9144,10,Chain
59,Grabung,3231,10,Excavation
59,Pinax,16610,9,Pinax
59,Oinochoe,48107,9,Oinochoe
59,Dekor,5833,9,Decor
59,Fibel,9991,9,Primer
59,Haus,8182,8,House
59,Beschlag,3348,8,Fitting
59,Kantharos,16567,8,Kantharos
59,Säule,4855,7,column
59,Gruppe (2-figurig),268,7,Group (2-figurig)
59,Goldschmiedekunst,452,7,Goldsmithery
59,Maske,2429,7,Mask
59,Teller,4395,7,Plate
59,Nekropole,12506,7,Necropolis
59,Becher,3228,7,Mug
59,Inschrifttafel,4662,7,Inscription panel
59,Olpe,2770,6,Olpe
59,Heiligtum,2373,6,Shrine
59,Aryballos,18100,6,Aryballos
59,Denkmal,1027,6,Monument
59,Stadttor,850,6,Town gate
59,Gemme,51896,6,Gemme
59,Grabmal?,32803,6,Tomb?
59,Spiegel,8570,6,Mirror
59,Turm,3806,6,Tower
59,Pithos,3138,5,Pithos
59,Monografie,21,5,Monograph
59,Kothon,45111,5,Kothon
59,Exaleiptron,56305,5,Exaleiptron
59,Bauwerk,2048,5,Building
59,Sphinx,6671,5,Sphinx
59,Phiale,61455,5,Phiale
59,Fußbodenmosaik,13494,5,Floor mosaic
59,Deckel,18736,5,Cover
59,Atlant,1582,5,Atlant
59,Straße,114,5,road
59,Stadtmauer,4011,5,Stadtmauer
59,Menhir,5247,4,Menhir
59,Handspiegel,7896,4,Hand Mirror
59,Theater,831,4,Theater
59,Akroterion,10505,4,Acroterion
59,Stamnos,39260,4,Stamnos
59,Dinos,38287,4,Dinos
60,Skulptur,15,312,Sculpture
60,Relief,73,245,Relief
60,Architektur,10,51,Architecture
60,Statue,16,25,Statue
60,Tempel,584,14,Temple
60,Sitzfigur,1672,14,Seated figure
60,Keramik,267,12,Ceramics
60,Statuette,622,8,Statuette
60,Kleinskulptur,1271,7,Small Sculpture
60,Grabskulptur,172,6,Grave sculpture
60,Deckenbild,93,6,Ceiling picture
60,Deckenmalerei,94,6,Deckenmalerei
60,Wandmalerei,111,6,Mural
60,Grabmal,413,6,Tomb
60,Sarkophag,1014,5,Sarcophagus
60,Wandbild,145,5,Mural
60,Obelisk,7598,5,Obelisk
60,Säulenhalle,4505,5,Portico
60,Rundplastik,361,4,Rundplastik
60,Gruppe (2-figurig),268,4,Group (2-figurig)
60,Krater,6449,4,Crater
60,Stele,7533,4,Stele
60,Bild,24,3,image
60,Hof,6088,3,Courtyard
60,Mumie,12197,3,Mummy
60,Pylon,61350,3,Pylon
60,Halle,717,3,Hall
60,Gefäß,3966,3,Vessel
60,Flur,6792,2,Corridor
60,Figur,48,2,Figure
60,Kunstgewerbe?,8024,2,Arts and Crafts?
60,Kunstgewerbe,6,2,Arts and Crafts
60,Kanne,1635,2,Jug
60,Bildwerk,12426,2,Bildwerk
60,Schmiedekunst,1393,2,Blacksmithing
60,Gürtelschnalle,5301,2,belt buckle
60,Eingangsbau,51780,2,Entrance building
60,Saal,4273,2,Hall
60,Büste?,25805,1,Bust?
60,Wandmalerei?,5668,1,Mural?
60,Wandbild?,5669,1,Mural?
60,Rundplastik (Rückseite ausgearbeitet),1037,1,Rundplastik (back drafted)
60,Grabkammer,37818,1,Grave chamber
60,Mensch-Tier-Gruppe (2-figurig),478,1,Human-animal group (2-figurig)
60,Totentempel,31231,1,Mortuary Temple
60,Fundament?,94485,1,Foundation?
60,Skyphos,42310,1,Skyphos
60,Sockel,8016,1,Plinth
60,Grabstein,239,1,Grave stone
60,Kessel,24026,1,Boiler
60,Nische,9139,1,Niche
60,Malerei,132,1,Painting
60,Palast,4629,1,Palace
60,Sargdeckel,81873,1,Coffin lid
60,Ausmalung,3565,1,Picturing
60,Feinkeramik,2627,1,Fine ceramics
60,Sarg,27185,1,Coffin
60,Umfassungsmauer,67840,1,Enclosing wall
60,Treppe,5128,1,Stairs
60,Sphingenallee,165058,1,Sphinxes
60,Tor,4303,1,gate
60,Grabskulptur?,26141,1,Grave sculpture?
60,Gruppe (3-figurig),1036,1,Group (3-figurig)
60,Wandmalerei / Skulptur,227328,1,Mural / sculpture
60,Wandbild /,227329,1,Mural /
60,Quellenanlage,1245,1,Source system
60,Säulensaal,61407,1,Säulensaal
60,Mensch-Tier-Gruppe,3660,1,Human-animal group
60,Grabmal?,32803,1,Tomb?
60,Ständer,70514,1,Stand
60,Tierfigurengruppe (4-figurig),2244,1,Animal Representation Group (4-figurig)
60,Vorhalle,3981,1,Porch
60,Amphora,5115,1,Amphora
60,Messbecher,21518,1,measuring cup
60,Geowissenschaften,168,1,Earth sciences
60,Fortlaufendes Sammelwerk,447,1,Ongoing compilation
60,"Soziale Probleme, Sozialdienste, Versicherungen",1542,1,"Social problems, social services, insurance"
60,Sakralraumskulptur?,360,1,Sacred space sculpture?
60,Pfeiler,3951,1,Pillar
60,Tierfigur,657,1,Animal Representation
60,Denkmalskulptur,412,1,Memorial Sculpture
60,Gedenktafel,1541,1,Plaque
60,Torbau,1960,1,Torbau
61,Skulptur,15,538,Sculpture
61,Relief,73,388,Relief
61,Architektur,10,155,Architecture
61,Wandmalerei,111,66,Mural
61,Wandbild,145,65,Mural
61,Statue,16,49,Statue
61,Tempel,584,41,Temple
61,Grabmal,413,31,Tomb
61,Kunstgewerbe,6,29,Arts and Crafts
61,Sitzfigur,1672,24,Seated figure
61,Keramik,267,22,Ceramics
61,Schmiedekunst,1393,14,Blacksmithing
61,Obelisk,7598,11,Obelisk
61,Sarkophag,1014,10,Sarcophagus
61,Pylon,61350,10,Pylon
61,Grabskulptur,172,9,Grave sculpture
61,Statuette,622,9,Statuette
61,Bild,24,8,image
61,Gruppe (2-figurig),268,7,Group (2-figurig)
61,Hof,6088,7,Courtyard
61,Grabkammer,37818,6,Grave chamber
61,Schwert,13435,6,Sword
61,Krater,6449,5,Crater
61,Haus,8182,5,House
61,Rundplastik,361,5,Rundplastik
61,Kapelle,649,5,Chapel
61,Kopf,757,5,Head
61,Gefäß,3966,5,Vessel
61,Urne,3582,5,Urn
61,Stele,7533,5,Stele
61,Palast,4629,4,Palace
61,Armreif,16990,4,Bangle
61,Kanne,1635,4,Jug
61,Tor,4303,4,gate
61,Sanktuar,105450,4,Sanctuary
61,Burg,2093,3,Castle
61,Tafelmalerei,23,3,Tafelmalerei
61,Miniaturmalerei,5619,3,Miniaturmalerei
61,Schriftkunst,194,3,Calligraphy
61,Inschrifttafel,4662,3,Inscription panel
61,Beil,18761,3,Hatchet
61,Malerei,132,3,Painting
61,Mumie,12197,3,Mummy
61,Reliefplastik,378,3,Relief
61,Vase,580,3,Vase
61,Siedlung,2853,3,Settlement
61,Gruppe (3-figurig),1036,3,Group (3-figurig)
61,Mauer,5073,3,Wall
61,Raum,2515,2,Space
61,Figur,48,2,Figure
61,Büste?,25805,2,Bust?
61,Tierfigur,657,2,Animal Representation
61,Saal,4273,2,Hall
61,Festungsmauer,49013,2,Battlement
61,Nische,9139,2,Niche
61,Kunstgewerbe?,8024,2,Arts and Crafts?
61,Mensch-Tier-Gruppe,3660,2,Human-animal group
61,Nekropole,12506,2,Necropolis
61,Sockel,8016,2,Plinth
61,Bauwerk,2048,2,Building
61,Grabstein,239,2,Grave stone
61,Werkzeug,5975,2,Tool
61,Umfassungsmauer,67840,2,Enclosing wall
61,Sarg,27185,2,Coffin
61,Schrein,3323,2,Shrine
61,Büste,571,2,Bust
61,Pfeilspitze,65231,2,Arrowhead
61,Sphingenallee,165058,2,Sphinxes
61,Wandmalerei?,5668,2,Mural?
61,Wandbild?,5669,2,Mural?
61,Lanzenspitze,62247,2,Spearhead
61,Dose,2773,2,Tin
61,Torbau,1960,1,Torbau
61,Akropolis,13093,1,Acropolis
61,Gruppe (5-figurig),17836,1,Group (5-figurig)
61,Kamm,8447,1,Comb
61,Opfertisch,23564,1,Opfertisch
61,Pithos,3138,1,Pithos
61,Meißel,54737,1,Chisel
61,Säulenhalle,4505,1,Portico
61,Barke,74613,1,Barque
61,Mensch-Tier-Gruppe (2-figurig),478,1,Human-animal group (2-figurig)
61,Totentempel,31231,1,Mortuary Temple
61,Axt,8724,1,Ax
61,Kolonnade,5095,1,Colonnade
61,Altar,1540,1,Altar
61,Ring,10609,1,Ring
61,Naos,94637,1,Naos
61,Pyxis,1959,1,Pyxis
61,Lanze,62380,1,Lance
61,Opferbecken,26056,1,Victim pool
61,Sargdeckel,81873,1,Coffin lid
61,Schale,896,1,Shell
61,Skelett,81053,1,Skeleton
61,Pfeilerhaus,157182,1,Pillar House
61,Menhir,5247,1,Menhir
61,Nilometer,170708,1,Nilometer
61,Gasse,2675,1,Alley
61,Pyramide,12893,1,Pyramid
61,Kleinskulptur,1271,1,Small Sculpture
62,Skulptur,15,1128,Sculpture
62,Relief,73,632,Relief
62,Architektur,10,315,Architecture
62,Kunstgewerbe,6,242,Arts and Crafts
62,Keramik,267,194,Ceramics
62,Statue,16,135,Statue
62,Wandmalerei,111,103,Mural
62,Wandbild,145,95,Mural
62,Sitzfigur,1672,81,Seated figure
62,Grabmal,413,69,Tomb
62,Gefäß,3966,64,Vessel
62,Statuette,622,60,Statuette
62,Tempel,584,51,Temple
62,Schmiedekunst,1393,48,Blacksmithing
62,Kopf,757,43,Head
62,Kanne,1635,40,Jug
62,Amphora,5115,36,Amphora
62,Stele,7533,33,Stele
62,Becher,3228,32,Mug
62,Grabskulptur,172,30,Grave sculpture
62,Sarkophag,1014,30,Sarcophagus
62,Kleinskulptur,1271,29,Small Sculpture
62,Grabstein,239,23,Grave stone
62,Gruppe (2-figurig),268,18,Group (2-figurig)
62,Schmuck,7360,18,Jewelry
62,Rhyton,8350,16,Rhyton
62,Obelisk,7598,16,Obelisk
62,Bild,24,15,image
62,Schwert,13435,15,Sword
62,Grabkammer,37818,15,Grave chamber
62,Tierfigur,657,14,Animal Representation
62,Pylon,61350,13,Pylon
62,Schale,896,13,Shell
62,Rundplastik,361,12,Rundplastik
62,Reliefplastik,378,12,Relief
62,Hof,6088,12,Courtyard
62,Dolch,11790,12,Dagger
62,Scheibe,13281,11,disc
62,Vasenmalerei,1656,11,Vasenmalerei
62,Werkzeug,5975,11,Tool
62,Pithos,3138,10,Pithos
62,Sarg,27185,10,Coffin
62,Vase,580,10,Vase
62,Urne,3582,10,Urn
62,Palast,4629,9,Palace
62,Grabbeigabe,14828,9,Grave goods
62,Tasse,7885,9,Cup
62,Armreif,16990,9,Bangle
62,Axt,8724,9,Ax
62,Siegelring,40403,8,Signet ring
62,Deckenbild,93,7,Ceiling picture
62,Deckenmalerei,94,7,Deckenmalerei
62,Krater,6449,7,Crater
62,Schriftkunst,194,7,Calligraphy
62,Säulenhalle,4505,7,Portico
62,Inschrift,1800,7,Inscription
62,Siedlung,2853,7,Settlement
62,Bauwerk,2048,7,Building
62,Bildwerk,12426,7,Bildwerk
62,Fibel,9991,6,Primer
62,Büste,571,6,Bust
62,Mumie,12197,6,Mummy
62,Salbgefäß,6669,6,Jar of ointment
62,Menhir,5247,6,Menhir
62,Pyramide,12893,6,Pyramid
62,Gruppe (3-figurig),1036,6,Group (3-figurig)
62,Fortlaufendes Sammelwerk,447,5,Ongoing compilation
62,Flur,6792,5,Corridor
62,Haus,8182,5,House
62,Totenmaske,39854,5,Death mask
62,Schmuckblech,45884,5,Jewellery sheet
62,Kapelle,649,5,Chapel
62,Malerei,132,5,Painting
62,Kunstgewerbe?,8024,5,Arts and Crafts?
62,Gruppe,1831,5,Group
62,Goldschmiedekunst,452,5,Goldsmithery
62,Sphinx,6671,5,Sphinx
62,Turm,3806,5,Tower
62,Tor,4303,5,gate
62,Modell,435,4,Model
62,Hammer,8106,4,Hammer
62,Büste?,25805,4,Bust?
62,Alabastron,22205,4,Alabastron
62,Halskette,9409,4,Necklace
62,Saal,4273,4,Hall
62,Diadem,7665,4,Diadem
62,Wandmalerei?,5668,4,Mural?
62,Wandbild?,5669,4,Mural?
62,Halle,717,4,Hall
62,Wohnhaus,36,4,Residential building
62,Textilkunst,992,4,Textile Art
62,Kleidung,7361,4,Clothing
62,Stadt,450,4,City
62,Sakralraumskulptur?,360,4,Sacred space sculpture?
62,Schrein,3323,4,Shrine
62,Bauskulptur,153,4,Building sculpture
62,Pfeilspitze,65231,4,Arrowhead
62,Gürtelschnalle,5301,4,belt buckle
62,Thron,8325,4,Throne
62,Sanktuar,105450,4,Sanctuary
63,Keramik,267,240,Ceramics
63,Skulptur,15,197,Sculpture
63,Kunstgewerbe,6,178,Arts and Crafts
63,Urne,3582,79,Urn
63,Architektur,10,75,Architecture
63,Statuette,622,68,Statuette
63,Relief,73,59,Relief
63,Statue,16,50,Statue
63,Amphora,5115,43,Amphora
63,Schale,896,35,Shell
63,Kanne,1635,35,Jug
63,Bauskulptur,153,32,Building sculpture
63,Vasenmalerei,1656,28,Vasenmalerei
63,Tempel,584,25,Temple
63,Schmiedekunst,1393,24,Blacksmithing
63,Grabskulptur,172,23,Grave sculpture
63,Kleinskulptur,1271,23,Small Sculpture
63,Gefäß,3966,18,Vessel
63,Feinkeramik,2627,18,Fine ceramics
63,Krater,6449,17,Crater
63,Vase,580,17,Vase
63,Tierfigur,657,16,Animal Representation
63,Bild,24,14,image
63,Stirnziegel,27495,14,Antefix
63,Freiskulptur,1035,13,Free sculpture
63,Metope,11319,12,Metope
63,Kopf,757,12,Head
63,Aryballos,18100,11,Aryballos
63,Pyxis,1959,10,Pyxis
63,Oinochoe,48107,10,Oinochoe
63,Becher,3228,9,Mug
63,Sitzfigur,1672,9,Seated figure
63,Alabastron,22205,9,Alabastron
63,Teller,4395,9,Plate
63,Reliefplastik,378,8,Relief
63,Fibel,9991,8,Primer
63,Hydria,14713,7,Hydria
63,Wasserspeier,10810,7,Gargoyle
63,Pithos,3138,7,Pithos
63,Rundplastik,361,7,Rundplastik
63,Armreif,16990,7,Bangle
63,Goldschmiedekunst,452,7,Goldsmithery
63,Sarkophag,1014,7,Sarcophagus
63,Grabbeigabe,14828,7,Grave goods
63,Grabmal,413,6,Tomb
63,Heiligtum,2373,6,Shrine
63,Kantharos,16567,6,Kantharos
63,Kessel,24026,6,Boiler
63,Schmuck,7360,6,Jewelry
63,Monografie,21,5,Monograph
63,Haus,8182,5,House
63,Skyphos,42310,5,Skyphos
63,Gruppe,1831,5,Group
63,Grabkammer,37818,4,Grave chamber
63,Giebelskulptur,658,4,Pediment sculpture
63,Lekythos,2628,4,Lekythos
63,Untersatz,28359,4,Minor premise
63,Mauer,5073,4,Wall
63,Olpe,2770,4,Olpe
63,Griff,3563,3,Handle
63,Phiale,61455,3,Phiale
63,Krug,872,3,jug
63,Schüssel,209,3,Bowl
63,Gemme,51896,3,Gemme
63,Stele,7533,3,Stele
63,Kragen,50555,3,Collar
63,plastisches Gefäß,133964,3,plastic container
63,Nekropole,12506,3,Necropolis
63,Sakralraumskulptur?,360,3,Sacred space sculpture?
63,Stadtmauer,4011,3,Stadtmauer
63,Salbgefäß,6669,3,Jar of ointment
63,Kore,13596,3,Kore
63,Anhänger,2120,3,Trailer
63,Protome,53047,3,Protome
63,Grabhügel,12014,3,Grave mound
63,Grabstein,239,2,Grave stone
63,Griechisch,959,2,Greek
63,Mitra,32323,2,Miter
63,Kapitell,353,2,Capital
63,Dinos,38287,2,Dinos
63,Thron,8325,2,Throne
63,Terrasse,4743,2,Terrace
63,Topf,11293,2,Pot
63,Gefäß?,3742,2,Vessel?
63,Modell,435,2,Model
63,Gruppe (2-figurig),268,2,Group (2-figurig)
63,Beschlag,3348,2,Fitting
63,"Alte Geschichte, Archäologie",80,2,History of ancient world
63,Archaische Kunst,44732,2,Archaic art
63,Halsschmuck,35466,2,Necklaces
63,Ohranhänger,4010,2,The ear tag
63,Henkel,62382,2,Handle
